Action,Bytes,Application,Bytes_Received,Bytes_Sent,Category,Destination_IP,Description,Destination_Port,Destination_User,Destination_Zone,Direction,Elapsed_Time,Event_ID,NAT_Destination_IP,NAT_Destination_Port,NAT_Source_IP,NAT_Source_Port,Packets,Protocol,Serial_Number,Session_ID,Source_IP,Source_Port,Source_User,Source_Zone,System
alert,,web-browsing,,,news-and-media,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,88124,172.24.16.201,2011,,CoreEth1-2_Zone,
alert,,web-browsing,,,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,93631,172.24.16.203,2121,,CoreEth1-2_Zone,
alert,,web-browsing,,,news-and-media,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,112316,172.21.32.135,3452,,VPlant-Building,
alert,,web-browsing,,,news-and-media,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,102233,172.24.16.201,2012,,CoreEth1-2_Zone,
allow,3533,http-proxy,3533,3533,shopping,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,11,tcp,0003C102241,109902,172.24.16.203,1600,,CoreEth1-2_Zone,
allow,1550,google-analytics,1550,1550,computer-and-internet-info,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,9,tcp,0003C102241,93532,172.24.16.201,1588,,CoreEth1-2_Zone,
allow,3660,http-proxy,3660,3660,shopping,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,121721,172.21.32.148,2037,,VPlant-Building,
allow,1791,google-analytics,1791,1791,computer-and-internet-info,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,60182,172.21.22.108,4755,,VAdmin-Building,
allow,1530,http-proxy,1530,1530,spam-urls,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,4689,172.21.32.148,2023,,VPlant-Building,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4871,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,109724,172.21.4.93,26788,,CoreEth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4870,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,86290,172.21.4.93,26789,,CoreEth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4885,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,109660,172.21.4.93,26790,,CoreEth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4884,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,111713,172.21.4.93,26791,,CoreEth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4880,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,103821,172.21.4.93,26792,,CoreEth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4871,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,8935,172.21.4.93,26788,,FWeth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4879,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,88210,172.21.4.93,26793,,CoreEth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4870,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,87831,172.21.4.93,26789,,FWeth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4885,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,97367,172.21.4.93,26790,,FWeth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4884,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,94550,172.21.4.93,26791,,FWeth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4880,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,86691,172.21.4.93,26792,,FWeth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4879,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,89273,172.21.4.93,26793,,FWeth1-2_Zone,
allow,181,snmp,181,181,any,10.133.193.91,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,98358,192.168.76.162,1067,,CoreEth1-2_Zone,
alert,,web-browsing,,,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,97117,172.24.16.203,2122,,CoreEth1-2_Zone,
alert,,web-browsing,,,financial-services,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,98106,172.21.23.119,3752,,VAdmin-Building,
alert,,web-browsing,,,financial-services,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,92064,172.21.23.119,3753,,VAdmin-Building,
alert,,web-browsing,,,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,94154,172.24.16.201,2013,,CoreEth1-2_Zone,
alert,,web-browsing,,,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,91516,172.24.16.203,2123,,CoreEth1-2_Zone,
alert,"""performanceimpact.htc.com/kpwpbehavior.htc""",web-browsing,business-and-economy,(9999),0003C102241,172.21.4.51,,80,,VAdmin-ITConn,,2015/12/15 12:09:49,,0.0.0.0,0,0.0.0.0,0,informational,tcp,0003C102241,76342,172.21.22.166,1877,,VAdmin-Building,
allow,296,ping,296,296,any,10.199.5.101,,0,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,4,icmp,0003C102241,107537,172.24.10.109,0,,CoreEth1-2_Zone,
allow,312,ping,312,312,any,172.21.1.213,,0,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,4,icmp,0003C102241,94722,172.21.31.111,0,,VPlant-Building,
alert,,web-browsing,,,financial-services,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,114671,172.21.23.119,3754,,VAdmin-Building,
alert,,web-browsing,,,web-advertisements,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,108803,172.24.16.203,2124,,CoreEth1-2_Zone,
alert,,web-browsing,,,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,105923,172.24.16.203,2125,,CoreEth1-2_Zone,
alert,,web-browsing,,,religion,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,109623,172.24.16.203,2126,,CoreEth1-2_Zone,
alert,,web-browsing,,,search-engines,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,97095,172.24.16.201,2014,,CoreEth1-2_Zone,
alert,,web-browsing,,,search-engines,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,89849,172.24.16.203,2127,,CoreEth1-2_Zone,
alert,,web-browsing,,,business-and-economy,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,113642,172.21.32.135,3453,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,108682,172.24.16.201,2015,,CoreEth1-2_Zone,
alert,,web-browsing,,,financial-services,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,95112,172.21.23.119,3755,,VAdmin-Building,
alert,,web-browsing,,,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,110947,172.24.16.203,2128,,CoreEth1-2_Zone,
alert,,web-browsing,,,financial-services,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,121241,172.21.23.119,3756,,VAdmin-Building,
alert,,web-browsing,,,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,115538,172.24.16.203,2129,,CoreEth1-2_Zone,
alert,,web-browsing,,,business-and-economy,172.21.4.51,,80,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,208462,172.21.22.166,1866,,VAdmin-Building,
alert,,web-browsing,,,unknown,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,111699,172.21.23.210,3696,,VAdmin-Building,
alert,,web-browsing,,,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,96628,172.24.16.203,2130,,CoreEth1-2_Zone,
alert,,web-browsing,,,financial-services,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,88005,172.21.23.119,3757,,VAdmin-Building,
alert,,web-browsing,,,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,35588,172.24.16.203,2131,,CoreEth1-2_Zone,
alert,,web-browsing,,,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,100849,172.24.16.203,2132,,CoreEth1-2_Zone,
alert,,web-browsing,,,business-and-economy,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,114199,172.21.32.135,3454,,VPlant-Building,
alert,,http-proxy,,,business-and-economy,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,114199,172.21.32.135,3454,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,108274,172.24.16.201,2016,,CoreEth1-2_Zone,
alert,,http-proxy,,,business-and-economy,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,108274,172.24.16.201,2016,,CoreEth1-2_Zone,
alert,,web-browsing,,,web-based-email,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,114814,172.21.23.220,1146,,VAdmin-Building,
alert,,http-proxy,,,web-based-email,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,114814,172.21.23.220,1146,,VAdmin-Building,
allow,180,snmp,180,180,any,10.133.131.245,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,88356,192.168.76.162,1067,,CoreEth1-2_Zone,
allow,2206,http-proxy,2206,2206,spam-urls,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,101075,172.21.32.148,2021,,VPlant-Building,
allow,11776,http-proxy,11776,11776,news-and-media,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,19,tcp,0003C102241,96473,172.24.16.201,1566,,CoreEth1-2_Zone,
allow,276,dns,276,276,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,100915,172.21.31.129,52591,,VPlant-Building,
allow,4486,web-browsing,4486,4486,business-and-economy,172.24.16.201,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,99427,172.21.22.205,4715,,VAdmin-Building,
allow,6870,http-proxy,6870,6870,religion,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,104204,172.24.16.201,1569,,CoreEth1-2_Zone,
allow,2238,http-proxy,2238,2238,spam-urls,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,10,tcp,0003C102241,94051,172.24.16.203,1579,,CoreEth1-2_Zone,
allow,2234,http-proxy,2234,2234,spam-urls,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,10,tcp,0003C102241,109070,172.24.16.201,1573,,CoreEth1-2_Zone,
allow,1994,http-proxy,1994,1994,spam-urls,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,10,tcp,0003C102241,101345,172.24.16.201,1572,,CoreEth1-2_Zone,
allow,2419,http-proxy,2419,2419,spam-urls,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,93208,172.21.32.148,2019,,VPlant-Building,
allow,3122,http-proxy,3122,3122,spam-urls,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,11,tcp,0003C102241,96881,172.24.16.201,1571,,CoreEth1-2_Zone,
allow,2415,http-proxy,2415,2415,spam-urls,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,105822,172.21.32.148,2018,,VPlant-Building,
allow,2175,http-proxy,2175,2175,spam-urls,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,95704,172.21.32.148,2017,,VPlant-Building,
allow,43408,http-proxy,43408,43408,web-advertisements,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,48,tcp,0003C102241,102661,172.24.16.203,1577,,CoreEth1-2_Zone,
allow,3307,http-proxy,3307,3307,spam-urls,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,13,tcp,0003C102241,91734,172.21.32.148,2016,,VPlant-Building,
allow,39556,flash,39556,39556,web-advertisements,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,40,tcp,0003C102241,108222,172.24.16.203,1578,,CoreEth1-2_Zone,
allow,40369,flash,40369,40369,web-advertisements,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,50,tcp,0003C102241,108428,172.21.22.205,4713,,VAdmin-Building,
allow,3321,http-proxy,3321,3321,spam-urls,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,11,tcp,0003C102241,89593,172.24.16.201,1574,,CoreEth1-2_Zone,
allow,3506,http-proxy,3506,3506,spam-urls,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,13,tcp,0003C102241,94935,172.21.32.148,2022,,VPlant-Building,
allow,1434,http-proxy,1434,1434,spam-urls,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,10,tcp,0003C102241,119596,172.24.16.203,1581,,CoreEth1-2_Zone,
allow,1621,http-proxy,1621,1621,spam-urls,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,84813,172.21.32.148,2020,,VPlant-Building,
allow,1289,http-proxy,1289,1289,spam-urls,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,9,tcp,0003C102241,96275,172.24.16.203,1583,,CoreEth1-2_Zone,
allow,1965,http-proxy,1965,1965,spam-urls,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,9,tcp,0003C102241,90187,172.24.16.203,1582,,CoreEth1-2_Zone,
allow,2149,ssl,2149,2149,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,17,tcp,0003C102241,100593,172.24.16.203,1571,,CoreEth1-2_Zone,
allow,264,snmp,264,264,any,172.17.1.12,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,72378,172.24.10.109,55382,,CoreEth1-2_Zone,
allow,336,snmp,336,336,any,172.21.33.21,,161,,VPlant-Building,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,97874,172.24.10.109,55385,,VPlant-ITConn,
allow,1328,freenet,1328,1328,any,10.199.7.11,,63293,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,8,udp,0003C102241,112360,172.21.254.26,63293,,CoreEth1-2_Zone,
allow,629,snmp,629,629,any,192.168.129.132,,161,,VPlant-Building,,0,,0.0.0.0,0,0.0.0.0,0,6,udp,0003C102241,110621,172.21.221.118,45498,,VPlant-ITConn,
allow,197,snmp,197,197,any,192.168.129.132,,161,,VPlant-Building,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,102888,172.21.221.118,59300,,VPlant-ITConn,
allow,273,dns,273,273,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,89653,172.21.31.129,55701,,VPlant-Building,
allow,2821,http-proxy,2821,2821,search-engines,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,117837,172.21.22.205,4703,,VAdmin-Building,
allow,1741,ssl,1741,1741,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,,66,,0.0.0.0,0,0.0.0.0,0,13,tcp,0003C102241,82296,172.24.16.203,4209,,CoreEth1-2_Zone,
allow,5201,rtmpt,5201,5201,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,1,,0.0.0.0,0,0.0.0.0,0,13,tcp,0003C102241,102009,172.24.16.203,1565,,CoreEth1-2_Zone,
allow,1376,http-proxy,1376,1376,web-advertisements,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,9,tcp,0003C102241,88071,172.24.16.203,1570,,CoreEth1-2_Zone,
allow,1617,http-proxy,1617,1617,web-advertisements,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,100578,172.21.22.205,4704,,VAdmin-Building,
allow,37235,http-proxy,37235,37235,personal-sites-and-blogs,172.17.1.250,,8080,,FWeth1-2_Zone,,1,,0.0.0.0,0,0.0.0.0,0,38,tcp,0003C102241,102737,172.24.16.203,1563,,CoreEth1-2_Zone,
allow,40118,http-proxy,40118,40118,personal-sites-and-blogs,172.17.1.250,,8080,,FWeth1-2_Zone,,1,,0.0.0.0,0,0.0.0.0,0,42,tcp,0003C102241,106896,172.24.16.203,1564,,CoreEth1-2_Zone,
allow,4105,http-proxy,4105,4105,internet-portals,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,11,tcp,0003C102241,111008,172.24.16.201,1560,,CoreEth1-2_Zone,
allow,4418,http-proxy,4418,4418,internet-portals,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,15,tcp,0003C102241,87980,172.21.22.205,4705,,VAdmin-Building,
allow,276,dns,276,276,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,109363,172.21.31.129,55373,,VPlant-Building,
allow,299,dns,299,299,any,172.17.1.253,,53,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,73466,172.21.1.212,61444,horry\jfoxworth,CoreEth1-2_Zone,
allow,463,dns,463,463,any,172.17.1.252,,53,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,93332,172.21.1.211,55113,horry\jfoxworth,CoreEth1-2_Zone,
allow,258,dns,258,258,any,172.17.1.253,,53,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,110485,172.21.1.212,60208,horry\jfoxworth,CoreEth1-2_Zone,
allow,256,dns,256,256,any,172.17.1.253,,53,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,103766,172.21.1.212,53055,horry\jfoxworth,CoreEth1-2_Zone,
allow,215,dns,215,215,any,172.17.1.253,,53,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,110688,172.21.1.212,59531,horry\jfoxworth,CoreEth1-2_Zone,
allow,396,dns,396,396,any,172.17.1.252,,53,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,84947,172.21.1.211,61195,horry\jfoxworth,CoreEth1-2_Zone,
allow,246,dns,246,246,any,172.17.1.252,,53,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,106915,172.21.1.211,53120,horry\jfoxworth,CoreEth1-2_Zone,
allow,7415,yahoo-mail,7415,7415,web-based-email,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,14,tcp,0003C102241,15875,172.24.16.201,1563,,CoreEth1-2_Zone,
allow,7415,yahoo-mail,7415,7415,web-based-email,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,14,tcp,0003C102241,99979,172.24.16.201,1562,,CoreEth1-2_Zone,
allow,3330,web-browsing,3330,3330,unknown,172.24.16.102,,8014,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,11,tcp,0003C102241,104271,172.21.23.223,1701,,VAdmin-Building,
allow,7740,yahoo-mail,7740,7740,web-based-email,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,18,tcp,0003C102241,95611,172.21.22.205,4708,,VAdmin-Building,
allow,7676,yahoo-mail,7676,7676,web-based-email,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,17,tcp,0003C102241,95831,172.21.22.205,4707,,VAdmin-Building,
allow,37135,http-proxy,37135,37135,personal-sites-and-blogs,172.17.1.250,,8080,,FWeth1-2_Zone,,1,,0.0.0.0,0,0.0.0.0,0,40,tcp,0003C102241,104828,172.24.16.203,1562,,CoreEth1-2_Zone,
allow,5770,rtmpt,5770,5770,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,14,tcp,0003C102241,111616,172.24.16.201,1561,,CoreEth1-2_Zone,
allow,37071,http-proxy,37071,37071,travel,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,39,tcp,0003C102241,117741,172.24.16.203,1573,,CoreEth1-2_Zone,
allow,30327,http-proxy,30327,30327,shopping,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,37,tcp,0003C102241,99222,172.24.16.201,1559,,CoreEth1-2_Zone,
allow,1268,http-proxy,1268,1268,unknown,172.21.4.140,,8080,,VAdmin-ITConn,,61,,0.0.0.0,0,0.0.0.0,0,9,tcp,0003C102241,104124,172.21.23.222,1255,,VAdmin-Building,
allow,30762,http-proxy,30762,30762,shopping,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,41,tcp,0003C102241,112074,172.21.32.148,2014,,VPlant-Building,
allow,37944,http-proxy,37944,37944,travel,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,50,tcp,0003C102241,118411,172.21.22.108,4740,,VAdmin-Building,
allow,11889,http-proxy,11889,11889,web-advertisements,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,18,tcp,0003C102241,99538,172.24.16.201,1567,,CoreEth1-2_Zone,
allow,12230,http-proxy,12230,12230,web-advertisements,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,22,tcp,0003C102241,98997,172.21.22.205,4710,,VAdmin-Building,
allow,885,http-proxy,885,885,web-advertisements,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,6,tcp,0003C102241,109110,172.21.22.205,4712,,VAdmin-Building,
allow,4965,http-proxy,4965,4965,spam-urls,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,87801,172.24.16.201,1568,,CoreEth1-2_Zone,
allow,5218,http-proxy,5218,5218,spam-urls,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,15,tcp,0003C102241,90549,172.21.32.148,2015,,VPlant-Building,
allow,3655,http-proxy,3655,3655,web-advertisements,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,112744,172.21.22.205,4709,,VAdmin-Building,
allow,5271,web-browsing,5271,5271,business-and-economy,172.24.16.201,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,109867,172.21.22.205,4714,,VAdmin-Building,
allow,178,dns,178,178,any,172.21.1.211,,53,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,105051,172.21.22.147,63894,,VAdmin-Building,
allow,273,dns,273,273,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,106697,172.21.31.129,54810,,VPlant-Building,
alert,,web-browsing,,,web-based-email,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,96873,172.24.16.203,2133,,CoreEth1-2_Zone,
alert,,http-proxy,,,web-based-email,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,96873,172.24.16.203,2133,,CoreEth1-2_Zone,
alert,,web-browsing,,,unknown,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,108073,172.21.23.238,2876,,VAdmin-Building,
alert,,web-browsing,,,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,7981,172.24.16.201,2017,,CoreEth1-2_Zone,
alert,,web-browsing,,,web-based-email,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,97370,172.21.23.220,1147,,VAdmin-Building,
