ClientIP,action,appclass,appname,client.ip,client.public_ip,client.transactiontime,clientpublicIP,clienttranstime,contenttype,dataSource.category,dataSource.name,dataSource.vendor,datetime,department,device.hostname,device.location,device.name,devicehostname,deviceowner,dlp.dict,dlp.engine,dlpdictionaries,dlpengine,event.type,event_id,file.class,file.security_descriptor,file.type,fileclass,filetype,hostname,http_request.length,http_response.length,httprequest.http_method,location,message,monitor,network_activity.activity_id,network_activity.app_name,network_activity.class_name,network_activity.severity,network_activity.status,network_activity.status_detail,network_activity.time,network_activity.type_name,network_connection_info.protocol_name,network_endpoint.dst_ip,network_traffic.bytes,pagerisk,policy.action_name,product,product.vendor_name,protocol,reason,refererURL,requestmethod,requestsize,responsesize,serverip,session,severity,status,thread,threatcategory,threatclass,threatname,timestamp,transactionsize,unscannabletype,url,url.categories,url.class,url.referer_url,url.resource_type,url.text,urlcategory,urlclass,urlsupercategory,user,user.department,user.email_addr,user.user_agent,useragent,vendor,vulnerability_details.category,vulnerabilitydetails.class,vulnerabilitydetails.title,weblog
192.0.2.3,Allowed,WebSearch,Microsoft Azure,172.16.0.7,10.0.0.3,02,172.16.0.1,00,Other,security,ZScaler,ZScaler,2024-01-27 23:46:55,zraXzPu%07puUzhFqFmM,LB-LOAD02-DR,EU-EAST-1,FW-PALOALT02-SEC,-,Seraphina Dragonheart,QklY,bbPO,-,xQMP,Other,3453455,None,Oitk,None,None,None,NAS-STOR01-UAT,454,685,GET,EU-NORTH-1,-,agentSyslog,7329021594610040834,Google Search,WebSearch,0,204,Allowed,2024-01-27 23:46:55,Other,HTTP,192.168.0.4,162,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.flimflam.biz,GET,573,058,203.0.113.5,log_session_5851206930156167106,3,204,log_8,None,None,None,1706500533228770560,361,-,https://www.ideapalooza.foundation,Information Technology,Business Use,https://www.innovoid.space,Web Search,https://www.disruptionista.rebel,Web Search,Business Use,Information Technology,Ragnarok Shadowblade,XQbNqMr%74nfnfokjmiL,john.doe@acme.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OPR/77.0.4054.90",Zscaler,-,-,-,True
203.0.113.2,Allowed,General Browsing,Oracle Cloud,192.168.0.4,198.51.100.3,456,203.0.113.7,921,Other,security,ZScaler,ZScaler,2024-01-28 03:03:34,UtFYEQL%33ejYZv,FW-PALOALT02-SEC,AP-SOUTHEAST-2,GW-FW03-STAGE,-,Crimson Tempest,SLfc,gGBX,-,OoPl,Other,6456456,None,AhJI,None,None,None,GW-FW03-STAGE,654,822,NA,AP-NORTHEAST-1,-,agentSyslog,7329072270829617154,General Browsing,General Browsing,0,NA,Allowed,2024-01-28 03:03:34,Other,SSL,203.0.113.9,1697,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.quantalin.analytics,NA,693,773,10.0.0.5,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500533228770560,5582,-,https://www.awesomium.awesome,User-defined,Bandwidth Loss,https://www.flimflam.biz,SSL Bypass,https://www.intellisphere.smart,SSL Bypass,Bandwidth Loss,User-defined,Nebula Stardust,MwIbmTO%07qlGol,sarah.wilson@testingmail.xyz,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Zscaler,-,-,-,True
192.168.0.3,Allowed,Finance,SAP,198.51.100.4,10.0.0.3,847,192.168.0.1,896,Other,security,ZScaler,ZScaler,2024-01-28 20:12:04,nPcquWe%19klWrPmKFpO,GW-FW03-STAGE,AP-CENTRAL-1,SRV-WEB02-QA,-,Luna Moonshadow,ESXi,mjkL,-,yhzK,Other,6456456,None,UaMl,None,None,None,CLUSTER-DB05-INT,2212,2311,NA,EU-WEST-2,-,agentSyslog,7329337312678379521,Wellsfargo,Finance,0,NA,Allowed,2024-01-28 20:12:04,Other,SSL,172.16.0.5,8358,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.flimflam.biz,NA,4072,5739,10.0.0.1,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500533228770560,6783,-,https://www.awesomium.awesome,Business and Economy,Business Use,https://www.awesomium.awesome,Finance,https://www.imaginariumlabs.io,Finance,Business Use,Business and Economy,Zephyr Blaze,TdcDuhB%17yBqMQemhGC,laura.moore@sandboxmail.co,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 YaBrowser/21.6.4 Yowser/2.5 Safari/537.36",Zscaler,-,-,-,True
192.0.2.7,Allowed,General Browsing,Adobe Creative Cloud,10.0.0.9,198.51.100.2,0733,192.168.0.9,1046,Other,security,ZScaler,ZScaler,2024-01-28 08:12:43,tMRNnjB%56xYqhAfmzRk,LB-LOAD02-DR,AP-NORTHEAST-1,APP-APP01-PROD,-,Seraphina Dragonheart,gylC,MdiJ,-,ilcQ,Other,3453455,None,sTXh,None,None,None,DB-SQL03-TEST,913,5987,NA,US-EAST-1,-,agentSyslog,7329151938169339906,General Browsing,General Browsing,0,NA,Allowed,2024-01-28 08:12:43,Other,SSL,198.51.100.7,8367,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.intellisphere.smart,NA,761,4261,198.51.100.4,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500533228770560,8027,-,https://www.disruptionista.rebel,User-defined,Bandwidth Loss,https://www.innovoid.space,L-BMC Whitelist,https://www.intellisphere.smart,L-BMC Whitelist,Bandwidth Loss,User-defined,Nova Frostbane,dRPRVWs%21YwuOiBBfrb,mike.anderson@example.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0",Zscaler,-,-,-,True
192.0.2.9,Allowed,General Browsing,Datadog,10.0.0.4,192.168.0.8,28,172.16.0.3,14,image/gif,security,ZScaler,ZScaler,2024-01-28 06:04:15,chjcEHl%55GpcwAoNfMC,DB-SQL03-TEST,AP-CENTRAL-1,DB-SQL03-TEST,-,Ignatius Inferno,LEQA,KAcH,-,wFAK,image/gif,6456456,Images,KNAw,Gif Files,Images,Gif Files,FW-EX01-DEV,770,549,GET,EU-WEST-1,-,agentSyslog,7329118832337551362,General Browsing,General Browsing,0,200,Allowed,2024-01-28 06:04:15,image/gif,HTTPS,203.0.113.5,1778,0,Allowed,NSS,Zscaler,HTTPS,Allowed,https://www.intellisphere.smart,GET,297,186,192.168.0.2,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500533228770560,4363,-,https://www.innovoid.space,Information Technology,Business Use,https://www.synaptogen.synapse,Advertising,https://www.imaginariumlabs.io,Advertising,Business Use,Information Technology,Xena Nebulosa,vthFotv%94mOKVCGcllY,alice.smith@example.org,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OPR/77.0.4054.90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 YaBrowser/21.6.4 Yowser/2.5 Safari/537.36",Zscaler,-,-,-,True
10.0.0.3,Allowed,General Browsing,GitHub,198.51.100.6,10.0.0.8,425,172.16.0.9,508,application/json,security,ZScaler,ZScaler,2024-01-28 15:42:03,zwrRaIG%60SzDjioMyzQdaUi,DB-SQL03-TEST,AP-CENTRAL-1,FW-PALOALT02-SEC,-,Celestia Thunderstorm,ncGc,DKih,-,xFYe,application/json,1231123,None,GrbK,None,None,None,APP-APP01-PROD,945,91673,GET,EU-EAST-1,-,agentSyslog,7329267729904959518,General Browsing,General Browsing,0,200,Allowed,2024-01-28 15:42:03,application/json,HTTPS,203.0.113.4,02141,0,Allowed,NSS,Zscaler,HTTPS,Allowed,https://www.awesomium.awesome,GET,094,33836,198.51.100.2,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500533228770560,15285,-,https://www.ideapalooza.foundation,Government and Politics,General Surfing,https://www.awesomium.awesome,Government,https://www.flimflam.biz,Government,General Surfing,Government and Politics,Zara Midnightshadow,vuQiPYt%24ylbSzrfuRLNNdM,alice.smith@example.org,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 EdgA/91.0.864.54",Zscaler,-,-,-,True
203.0.113.6,Allowed,WebSearch,Snowflake,192.0.2.9,192.0.2.2,03,192.168.0.6,12,Other,security,ZScaler,ZScaler,2024-01-28 03:52:26,pSxzPPU%14AoPvWzWNLB,FW-PALOALT02-SEC,US-EAST-2,VM-DEV04-APP,-,Venus Starlight,afCh,BPTR,-,JRNt,Other,4564363,None,LUEx,None,None,None,NAS-STOR01-UAT,414,295,GET,CA-CENTRAL-1,-,agentSyslog,7329084863422398465,Google Search,WebSearch,0,204,Allowed,2024-01-28 03:52:26,Other,HTTP,192.168.0.1,995,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.imaginariumlabs.io,GET,763,945,192.0.2.7,log_session_5851206930156167106,3,204,log_8,None,None,None,1706500533228770560,210,-,https://www.ideapalooza.foundation,Information Technology,Business Use,https://www.synaptogen.synapse,Web Search,https://www.quantalin.analytics,Web Search,Business Use,Information Technology,Seraphina Dragonheart,exbhrfU%32ctbjwLHStp,chris.martin@sampleco.co,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Zscaler,-,-,-,True
192.0.2.4,Allowed,General Browsing,Slack,192.168.0.4,203.0.113.3,75,192.0.2.3,41,text/html,security,ZScaler,ZScaler,2024-01-28 17:53:36,WxxeuGA%76SBqJlmXjZd,FW-PALOALT02-SEC,US-EAST-2,APP-APP01-PROD,-,Celestia Thunderstorm,bWLv,jMIf,-,VwHv,text/html,2342342,None,gDmB,None,None,None,FW-PALOALT02-SEC,128,600,GET,EU-CENTRAL-1,-,agentSyslog,7329301630959419394,General Browsing,General Browsing,0,200,Allowed,2024-01-28 17:53:36,text/html,HTTP,1.1.1.1,961,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.innovoid.space,GET,110,146,203.0.113.6,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500533228770560,290,-,https://www.intellisphere.smart,User-defined,Bandwidth Loss,https://www.innovoid.space,SSL Bypass,https://www.intellisphere.smart,SSL Bypass,Bandwidth Loss,User-defined,Phoenix Emberstorm,zpcWoiO%62UzlsgtPjjN,bob.jones@example.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Zscaler,-,-,-,True
198.51.100.6,Allowed,System and Development,Twilio,192.168.0.2,203.0.113.3,01901,198.51.100.6,60730,Other,security,ZScaler,ZScaler,2024-01-28 15:51:02,ZjRVHxV%73yHeHLlGgvM,GW-FW03-STAGE,AP-NORTHEAST-2,FW-EX01-DEV,-,Celestia Thunderstorm,wdFd,RMCl,-,khnF,Other,3457345,None,wJhU,None,None,None,DB-SQL03-TEST,3126,8439,NA,AP-NORTHEAST-2,-,agentSyslog,7329270045482745858,Microsoft Defender Advanced Threat Protection,System and Development,0,NA,Allowed,2024-01-28 15:51:02,Other,SSL,198.51.100.4,33690,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.innovoid.space,NA,7901,1320,10.0.0.3,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500533228770560,32510,-,https://www.intellisphere.smart,User-defined,Bandwidth Loss,https://www.ideapalooza.foundation,SSL Bypass,https://www.awesomium.awesome,SSL Bypass,Bandwidth Loss,User-defined,Ragnarok Shadowblade,yvlnwNN%06nVTxyDRmCX,ryan.collins@fakemailbox.net,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OPR/77.0.4054.90",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Zscaler,-,-,-,True
192.0.2.9,Allowed,General Browsing,ServiceNow,192.0.2.6,192.168.0.6,94,192.0.2.4,80,text/html,security,ZScaler,ZScaler,2024-01-28 12:09:06,ypEWpEZ%38lvUjCTrGuK,SRV-WEB02-QA,US-WEST-2,APP-APP01-PROD,-,Seraphina Dragonheart,Spgc,ykDO,-,ouij,text/html,3457345,None,mgHS,None,None,None,SRV-WEB02-QA,878,550,GET,AP-NORTHEAST-2,-,agentSyslog,7329212853515714561,General Browsing,General Browsing,0,200,Allowed,2024-01-28 12:09:06,text/html,HTTP,198.51.100.6,612,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.imaginariumlabs.io,GET,079,319,172.16.0.6,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500533228770560,456,-,https://www.innovoid.space,User-defined,Bandwidth Loss,https://www.quantalin.analytics,SSL Bypass,https://www.imaginariumlabs.io,SSL Bypass,Bandwidth Loss,User-defined,Celestia Thunderstorm,HTJEmWQ%77UabFqhLGKV,emma.jenkins@examplemail.biz,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Zscaler,-,-,-,True
10.0.0.7,Allowed,General Browsing,Stripe,198.51.100.8,192.168.1.1,2,10.0.0.4,2,text/html,security,ZScaler,ZScaler,2024-01-28 12:38:41,uvTsdKK%57CzOGqbwVwh,NAS-STOR01-UAT,US-WEST-1,LB-LOAD02-DR,-,Nova Frostbane,RRhb,JuQe,-,cmFU,text/html,6456456,None,oyoV,None,None,None,DB-SQL03-TEST,522,516,GET,EU-CENTRAL-1,-,agentSyslog,7329220477258432514,General Browsing,General Browsing,0,200,Allowed,2024-01-28 12:38:41,text/html,HTTP,10.0.0.6,348,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.disruptionista.rebel,GET,420,698,172.16.0.2,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500533228770560,816,-,https://www.ideapalooza.foundation,User-defined,Bandwidth Loss,https://www.intellisphere.smart,SSL Bypass,https://www.ideapalooza.foundation,SSL Bypass,Bandwidth Loss,User-defined,Blaze Thunderstrike,dPCBSEn%65DElSLUuUYx,ryan.collins@fakemailbox.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 YaBrowser/21.6.4 Yowser/2.5 Safari/537.36",Zscaler,-,-,-,True
192.0.2.7,Allowed,General Browsing,Cloudflare,192.168.0.7,10.0.0.5,073,198.51.100.3,944,Other,security,ZScaler,ZScaler,2024-01-28 08:00:06,AwNTHeJ%61ziznpLZsnu,APP-APP01-PROD,EU-WEST-1,DB-SQL03-TEST,-,Crimson Tempest,ghLi,igzn,-,zQBS,Other,4564363,None,yutb,None,None,None,VM-DEV04-APP,02070,1298,NA,AP-NORTHEAST-1,-,agentSyslog,7329148686638645249,General Browsing,General Browsing,0,NA,Allowed,2024-01-28 08:00:06,Other,SSL,198.51.100.1,16688,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.ideapalooza.foundation,NA,04340,9004,203.0.113.7,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500533228770560,73519,-,https://www.disruptionista.rebel,User-defined,Bandwidth Loss,https://www.synaptogen.synapse,SSL Bypass,https://www.quantalin.analytics,SSL Bypass,Bandwidth Loss,User-defined,Venus Starlight,HYsAyKM%44okiOhYWqYo,emily.white@dummyemail.biz,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Zscaler,-,-,-,True
172.16.0.9,Allowed,General Browsing,AWS S3,203.0.113.1,172.16.0.1,92,172.16.0.8,36,text/html,security,ZScaler,ZScaler,2024-01-28 06:11:13,uMDaqQO%05ZRKfljVnes,CLUSTER-DB05-INT,ME-SOUTH-1,GW-FW03-STAGE,-,Xena Nebulosa,JFVe,wICI,-,lcos,text/html,1231231,None,BGXs,None,None,None,FW-EX01-DEV,538,838,GET,EU-NORTH-1,-,agentSyslog,7329120628177305601,General Browsing,General Browsing,0,200,Allowed,2024-01-28 06:11:13,text/html,HTTP,10.0.0.5,910,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.quantalin.analytics,GET,836,146,10.0.0.1,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500533228770560,572,-,https://www.quantalin.analytics,User-defined,Bandwidth Loss,https://www.ideapalooza.foundation,SSL Bypass,https://www.intellisphere.smart,SSL Bypass,Bandwidth Loss,User-defined,Seraphina Dragonheart,bajXECd%31ohOvgGqMBY,lisa.brown@nonexistentmail.net,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 EdgA/91.0.864.54","Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Zscaler,-,-,-,True
172.16.0.2,Allowed,IT Services,Twilio,192.168.0.8,10.0.0.5,785,172.16.0.8,722,Other,security,ZScaler,ZScaler,2024-01-28 18:54:54,AxOaLt%90bxxKX,DB-SQL03-TEST,ME-SOUTH-1,CLUSTER-DB05-INT,-,Seraphina Dragonheart,bBky,sOcO,-,vxiQ,Other,1231231,None,eMRK,None,None,None,FW-PALOALT02-SEC,5958,1919,NA,EU-WEST-1,-,agentSyslog,7329317427245809665,Tenable,IT Services,0,NA,Allowed,2024-01-28 18:54:54,Other,SSL,203.0.113.4,2202,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.ideapalooza.foundation,NA,8636,6398,192.168.0.6,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500533228770560,2894,-,https://www.innovoid.space,Business and Economy,Business Use,https://www.disruptionista.rebel,Corporate Marketing,https://www.innovoid.space,Corporate Marketing,Business Use,Business and Economy,Orion Lightningstrike,ZmJbeH%36xVxxg,lisa.brown@nonexistentmail.net,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Zscaler,-,-,-,True
198.51.100.3,Allowed,General Browsing,Okta,198.51.100.5,192.0.2.3,7860,192.168.0.9,3948,Other,security,ZScaler,ZScaler,2024-01-27 22:37:02,KOmrmEb%41MFULg,VM-DEV04-APP,SA-EAST-1,SRV-WEB02-QA,-,Thunder Hammerstrike,nIYA,xRGj,-,kJwn,Other,6456456,None,cVUL,None,None,None,GW-FW03-STAGE,8020,6685,NA,AP-NORTHEAST-2,-,agentSyslog,7329003585280278529,General Browsing,General Browsing,0,NA,Allowed,2024-01-27 22:37:02,Other,SSL,198.51.100.9,7698,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.disruptionista.rebel,NA,7205,7631,172.16.0.6,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500533228770560,5132,-,https://www.ideapalooza.foundation,User-defined,Bandwidth Loss,https://www.innovoid.space,SSL Bypass,https://www.imaginariumlabs.io,SSL Bypass,Bandwidth Loss,User-defined,Orion Lightningstrike,grSEeFg%57rRefK,jessica.clark@mockmailing.org,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 EdgA/91.0.864.54",Zscaler,-,-,-,True
10.0.0.5,Allowed,Hosting Providers,Atlassian,10.0.0.8,198.51.100.9,947757,192.0.2.8,109475,Other,security,ZScaler,ZScaler,2024-01-28 19:22:53,cDqPvBN%86EfwzdwAvPXxTDr,CLUSTER-DB05-INT,EU-SOUTH-1,APP-APP01-PROD,-,Seraphina Dragonheart,tsIz,Rppn,-,HVgo,Other,4564363,None,dXpC,None,None,None,VM-DEV04-APP,4714,0530,NA,EU-EAST-1,-,agentSyslog,7329324639079563266,Google Cloud Platform,Hosting Providers,0,NA,Allowed,2024-01-28 19:22:53,Other,SSL,198.51.100.9,8239,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.quantalin.analytics,NA,5212,6040,203.0.113.8,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500533228770560,4391,-,https://www.imaginariumlabs.io,User-defined,Bandwidth Loss,https://www.imaginariumlabs.io,SSL Bypass,https://www.ideapalooza.foundation,SSL Bypass,Bandwidth Loss,User-defined,Phoenix Emberstorm,kQNOmFg%16tWaqaHWxgMPHTU,mike.anderson@mytestmail.org,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 EdgA/91.0.864.54",Zscaler,-,-,-,True
192.168.0.3,Allowed,WebSearch,Cloudflare,172.16.0.3,172.16.0.5,21,192.0.2.9,32,Other,security,ZScaler,ZScaler,2024-01-27 23:07:08,pCrpAwV%43HgIXukFGoM,CLUSTER-DB05-INT,SA-EAST-1,APP-APP01-PROD,-,Orion Lightningstrike,OrHj,BlqK,-,PdGo,Other,6456456,None,GLte,None,None,None,LB-LOAD02-DR,337,926,GET,EU-WEST-1,-,agentSyslog,7329011342527299586,Google Search,WebSearch,0,204,Allowed,2024-01-27 23:07:08,Other,HTTP,192.168.0.7,341,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.quantalin.analytics,GET,110,900,10.0.0.9,log_session_5851206930156167106,3,204,log_8,None,None,None,1706500533228770560,481,-,https://www.imaginariumlabs.io,Information Technology,Business Use,https://www.ideapalooza.foundation,Web Search,https://www.disruptionista.rebel,Web Search,Business Use,Information Technology,Maximus Stormbringer,FWQKlOo%67kvSdRWoObw,brian.hughes@samplemailing.co,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Zscaler,-,-,-,True
198.51.100.4,Allowed,WebSearch,Oracle Cloud,198.51.100.2,172.16.0.8,74,192.168.1.1,87,Other,security,ZScaler,ZScaler,2024-01-28 00:18:12,UeSyuSw%16SKEcuTKSYf,LB-LOAD02-DR,EU-WEST-2,NAS-STOR01-UAT,-,Zara Midnightshadow,ugOS,spqC,-,CBYV,Other,4564363,None,aEMQ,None,None,None,VM-DEV04-APP,620,642,GET,AP-NORTHEAST-1,-,agentSyslog,7329029655634444289,Google Search,WebSearch,0,204,Allowed,2024-01-28 00:18:12,Other,HTTP,192.168.1.1,976,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.quantalin.analytics,GET,035,227,203.0.113.5,log_session_5851206930156167106,3,204,log_8,None,None,None,1706500533228770560,675,-,https://www.intellisphere.smart,Information Technology,Business Use,https://www.imaginariumlabs.io,Web Search,https://www.quantalin.analytics,Web Search,Business Use,Information Technology,Luna Moonshadow,nydPBgO%19NTZqITsHXW,kevin.green@placeholderemail.co,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Zscaler,-,-,-,True
203.0.113.1,Allowed,General Browsing,Okta,192.0.2.9,192.168.0.1,02,192.0.2.6,28,text/html,security,ZScaler,ZScaler,2024-01-28 14:14:31,fVXdkIp%82FYjIcdPtfF,APP-APP01-PROD,AP-CENTRAL-1,FW-PALOALT02-SEC,-,Celestia Thunderstorm,iSFw,XCza,-,sAsX,text/html,1231231,None,taMG,None,None,None,FW-PALOALT02-SEC,165,609,GET,AP-SOUTHEAST-1,-,agentSyslog,7329245173019181057,General Browsing,General Browsing,0,200,Allowed,2024-01-28 14:14:31,text/html,HTTP,192.168.0.4,842,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.disruptionista.rebel,GET,254,298,198.51.100.7,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500533228770560,412,-,https://www.ideapalooza.foundation,User-defined,Bandwidth Loss,https://www.ideapalooza.foundation,SSL Bypass,https://www.imaginariumlabs.io,SSL Bypass,Bandwidth Loss,User-defined,Ragnarok Shadowblade,jQOpgDc%77rxlqAJRbKp,emily.white@example.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.54 Safari/537.36 Edg/91.0.864.54","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Zscaler,-,-,-,True
