correlationId,description,dhcid,dhcp_csv_parser,eventId,dnsRegError,Logfile/Deployment,ipAddress,hostname,macAddress,qResult,region,relayAgentInformation,vnedorClassASCII
,Renew,,true,11,0,dhcp.log,10.80.186.21,C-BK8R0L1.tdsb.on.ca,0025643988FF,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.0.130.207,C-3W4YLN1.tdsb.on.ca,842B2BA453C6,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.0.130.207,C-3W4YLN1.tdsb.on.ca,842B2BA453C6,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.194.2.82,C-G9ZZMG1.tdsb.on.ca,001E4FE6D61C,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.21.2.29,C-10Z6GH1.tdsb.on.ca,00219B518811,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.220.2.210,C-B6X7CK1.tdsb.on.ca,0023AEA1947C,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.226.50.46,C-BYR8KF1.tdsb.on.ca,001E4F4AE93B,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.227.50.23,C-63DB1L1.tdsb.on.ca,0024E83EB714,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.241.50.24,C-2TKT0F1.tdsb.on.ca,001AA0D05F8F,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.202.50.1,C-31DB1L1.tdsb.on.ca,0024E83E9FA4,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.21.162.12,C-4HJLQJ1.tdsb.on.ca,0022192C5D6A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.211.98.13,C-GGTPRH1.tdsb.on.ca,00219B783D77,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.217.18.96,84HF7C1.tdsb.on.ca,00188B2B042F,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.226.2.65,C-BYX9LC1.tdsb.on.ca,0019B90948CC,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.244.66.79,CL-CNU93281F5.tdsb.on.ca,0025B378CF67,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.249.130.27,C-JQ5C3H1.tdsb.on.ca,00219B4D5C74,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.61.178.13,C-2KKMDC1.tdsb.on.ca,00188B5E0F98,0,us-west-2,0x020C020A00000A3DB0010A000000,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.80.202.20,C-6788DG1.tdsb.on.ca,001E4FDD1000,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.81.138.177,S-6ZZ3PJ1.tdsb.on.ca,0022192F1D1D,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.204.50.12,C-6GGVSJ1.tdsb.on.ca,0024E808CD53,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.215.2.64,C-C99GLH1.tdsb.on.ca,00219B64613E,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.222.2.49,C-HK6QDG1.tdsb.on.ca,001E4FE888CA,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.244.2.103,C-9G3FCF1.tdsb.on.ca,001E4FA02D3A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.101.226.13,C-GPHDCF1.tdsb.on.ca,001E4FA61FE8,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.101.74.36,C-MXL5341QBQ.tdsb.on.ca,ECB1D761D35B,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.103.130.12,C-7G0HP91.tdsb.on.ca,001372107BC4,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.103.218.188,C-1MHSYH1.tdsb.on.ca,00219B1FF0A6,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.219.2.142,C-1B0JCF1.tdsb.on.ca,001E4FA16AE8,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.219.2.142,C-1B0JCF1.tdsb.on.ca,001E4FA16AE8,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.227.130.103,C-CV42Y4J.tdsb.on.ca,842B2BAC4423,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.227.82.42,C-5W5L6J1.tdsb.on.ca,00219B227622,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.235.130.19,C-2UA4340QSK.tdsb.on.ca,C4346B5E839B,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.243.146.106,C-6HH564J.tdsb.on.ca,0023AE67ABF0,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.244.2.103,C-9G3FCF1.tdsb.on.ca,001E4FA02D3A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.244.2.103,C-9G3FCF1.tdsb.on.ca,001E4FA02D3A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.244.2.82,C-3D3FCF1.tdsb.on.ca,001E4FA02823,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.81.194.100,C-D6KCZC1.tdsb.on.ca,0019B937B166,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.203.2.24,C-87VCBP1.tdsb.on.ca,842B2BBC0A31,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.204.50.33,C-3YMDCF1.tdsb.on.ca,001E4F9FE3FF,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.207.34.38,C-HVH8W91.tdsb.on.ca,0013727D0CC3,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.211.98.13,C-GGTPRH1.tdsb.on.ca,00219B783D77,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.211.98.13,C-GGTPRH1.tdsb.on.ca,00219B783D77,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.211.98.13,C-GGTPRH1.tdsb.on.ca,00219B783D77,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.229.131.73,C-6CXYPM1.tdsb.on.ca,A4BADBF770B9,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.239.82.25,C-H9LW15J.tdsb.on.ca,782BCB835BB1,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.244.66.56,C-70BSRL1.tdsb.on.ca,0026B98A43B2,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.249.130.27,C-JQ5C3H1.tdsb.on.ca,00219B4D5C74,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.249.2.113,C-5S8J0F1.tdsb.on.ca,001AA0DAFD7C,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.249.2.113,C-5S8J0F1.tdsb.on.ca,001AA0DAFD7C,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.65.18.13,C-7F8W4J1.tdsb.on.ca,0022192FCFED,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.103.82.16,C-JL36XL1.tdsb.on.ca,002564F83382,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.205.2.35,C-9412Y4J.tdsb.on.ca,842B2BAC96B3,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.21.18.67,C-3SY18J1.tdsb.on.ca,2219226452,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.214.82.11,C-86J0JK1.tdsb.on.ca,002564D5074A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.220.2.227,C-BQFB1R1.tdsb.on.ca,180373B914DA,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.227.50.43,C-BJW6FQ1.tdsb.on.ca,782BCB8F0E65,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.242.114.12,C-FLG28V1.tdsb.on.ca,1803733BC0DA,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.4.210.30,C-FPL1JM1.tdsb.on.ca,A4BADBF67285,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.81.194.23,C-DG75VG1.tdsb.on.ca,002170259F54,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.230.2.7,C-JG3B0F1.tdsb.on.ca,001AA0D086AC,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.247.50.55,C-8KVHK81.tdsb.on.ca,00123F655B76,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.193.82.21,C-2J4JS91.tdsb.on.ca,001372715A01,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.202.34.8,C-72KGZF1.tdsb.on.ca,001E4F90E5AE,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.202.35.166,C-6G0PY91.tdsb.on.ca,00137270A6B9,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.237.50.53,C-1L6WGM1.tdsb.on.ca,B8AC6F1CD7AD,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.61.178.27,C-3RSJRB1.tdsb.on.ca,001372A623F7,0,us-west-2,0x020C020A00000A3DB0010A000000,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.61.69.2,C-4MZRGX1.tdsb.on.ca,A41F727AE29C,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.65.18.13,C-7F8W4J1.tdsb.on.ca,0022192FCFED,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,192.168.154.27,C-GQ1V591.tdsb.on.ca,00137207854E,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.192.2.151,C-4JLMGH1.tdsb.on.ca,0021703076B1,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.207.98.174,C-4KPVSF1.tdsb.on.ca,001E4FAACF2A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.215.50.54,C-18CDCF1.tdsb.on.ca,001E4FA60691,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.219.2.104,C-6B0JCF1.tdsb.on.ca,001E4FA16AC9,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.229.2.219,C-GKVJCH1.tdsb.on.ca,2170318360,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.237.2.94,C-F1GCLK1.tdsb.on.ca,0023AE9BBD7B,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.242.18.38,C-6LWWVC1.tdsb.on.ca,0019B93097B9,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.253.2.35,C-92PJ0F1.tdsb.on.ca,001AA0D8C1FF,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.0.75.87,C-9KLLNC1.tdsb.on.ca,00188B13508A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.1.202.15,C-8NHMRH1.tdsb.on.ca,00219B70F47C,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.205.2.66,C-HQG6Z61.tdsb.on.ca,00114323193E,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.207.34.38,C-HVH8W91.tdsb.on.ca,0013727D0CC3,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.211.50.26,CL-DG7SHL1.tdsb.on.ca,0024E8E70CFD,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.211.98.13,C-GGTPRH1.tdsb.on.ca,00219B783D77,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.214.82.11,C-86J0JK1.tdsb.on.ca,002564D5074A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.215.66.3,C-28T0X81.tdsb.on.ca,00142239B61C,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.216.34.21,C-9F2KRB1.tdsb.on.ca,001372A5C163,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.219.130.32,C-CNU42295XC.tdsb.on.ca,6CC2177BD260,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.227.50.43,C-BJW6FQ1.tdsb.on.ca,782BCB8F0E65,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.229.2.177,C-1FZM3G1.tdsb.on.ca,001EC96CFC23,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.229.2.177,C-1FZM3G1.tdsb.on.ca,001EC96CFC23,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.230.2.7,C-JG3B0F1.tdsb.on.ca,001AA0D086AC,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.234.2.61,C-5CBH0F1.tdsb.on.ca,001AA0CE7173,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.241.50.24,C-2TKT0F1.tdsb.on.ca,001AA0D05F8F,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,192.168.154.25,C-97SVS91.tdsb.on.ca,0013720F0366,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.0.75.22,GVH3PB1.tdsb.on.ca,00137224D925,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.101.146.5,C-8ZX1Y4J.tdsb.on.ca,842B2BAC9ED7,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.201.130.42,L-H9BRPJ1.tdsb.on.ca,0024E89229B9,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.203.82.10,C-7Z0THQ1.tdsb.on.ca,782BCB9E7517,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.222.2.231,C-1ZZZ7F1.tdsb.on.ca,001AA07E7C80,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.227.50.9,281HJM1.tdsb.on.ca,B8AC6F821888,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.230.50.35,C-53KD1L1.tdsb.on.ca,0024E83EAA19,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.242.2.100,C-4P16PJ1.tdsb.on.ca,00219B2B8863,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.243.98.2,W7488006.s07488.uk.wal-mart.com,0022191F74D5,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.244.2.103,C-9G3FCF1.tdsb.on.ca,001E4FA02D3A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.249.2.90,C-5MSVGM1.tdsb.on.ca,A4BADBF294AD,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.249.66.25,C-689HJF1.tdsb.on.ca,001E4FA3B0D2,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.249.66.42,C-H89SJM1.tdsb.on.ca,B8AC6FA51A46,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.252.66.13,C-BRP46J1.tdsb.on.ca,00221921EB45,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.81.90.23,C-3Q86LM1.tdsb.on.ca,B8AC6FA50E3F,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.102.186.22,C-JZ6BMJ1.tdsb.on.ca,0022192C18F1,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.102.186.22,C-JZ6BMJ1.tdsb.on.ca,0022192C18F1,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.194.2.49,C-6BJTN4J.tdsb.on.ca,0026B980200B,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.197.146.14,C-32TSPBX.tdsb.on.ca,002564F65B1B,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.204.114.39,9KFH12S.tdsb.on.ca,0022192FED1A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.215.114.116,C-DWW015J.tdsb.on.ca,842B2BC0CDDF,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.220.2.236,C-BQF91R1.tdsb.on.ca,180373B912B3,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.235.130.194,C-7P12Y4J.tdsb.on.ca,842B2BAC8E5A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.237.50.53,C-1L6WGM1.tdsb.on.ca,B8AC6F1CD7AD,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.240.2.108,C-2M1JCF1.tdsb.on.ca,001E4FA04A46,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.241.2.17,C-FJ17BM1.tdsb.on.ca,A4BADBEF6DB7,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.243.34.36,C-1KKDRL1.tdsb.on.ca,B8AC6F8164F8,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.0.130.201,C-43H2CD1.tdsb.on.ca,001AA048C5D6,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.0.130.201,C-43H2CD1.tdsb.on.ca,001AA048C5D6,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.0.82.165,C-H39FCF1.tdsb.on.ca,001E4FA02D9A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.0.82.165,C-H39FCF1.tdsb.on.ca,001E4FA02D9A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.197.146.18,C-177TKM1.tdsb.on.ca,B8AC6FA2659F,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.204.2.54,C-4YZ86J1.tdsb.on.ca,00221915EBFE,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.205.34.32,C-H7DSJM1.tdsb.on.ca,B8AC6FA515FE,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.218.57.58,C-6HMYLL1.tdsb.on.ca,002564DEA7C3,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.218.57.60,C-7RSVFQ1.tdsb.on.ca,782BCB8E2AE5,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.225.2.221,C-52FN9P1.tdsb.on.ca,BC305BD0D8A5,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.61.69.2,C-4MZRGX1.tdsb.on.ca,A41F727AE29C,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,192.168.154.26,C-65HS591.tdsb.on.ca,001372080E1B,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.100.242.39,C-FK3BHM1.tdsb.on.ca,A4BADBEB7D50,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.101.226.13,C-GPHDCF1.tdsb.on.ca,001E4FA61FE8,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.197.66.39,C-6YV8Q51.tdsb.on.ca,000BDBCC9167,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.205.114.18,C-GN756L1.tdsb.on.ca,0024E841F2BF,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.219.2.142,C-1B0JCF1.tdsb.on.ca,001E4FA16AE8,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.219.98.83,NT-iMac-07.tdsb.on.ca,34159E3B01F0,0,us-west-2,,
,Renew,,true,11,0,dhcp.log,10.225.2.77,C-4ZJ5ZK1.tdsb.on.ca,0024E82C6F67,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.234.18.130,C-JZ2BSK1.tdsb.on.ca,0025643877BE,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.234.2.61,C-5CBH0F1.tdsb.on.ca,001AA0CE7173,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.239.82.22,C-125K6B1.tdsb.on.ca,0013721C70EE,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.245.114.32,C-9JC56L1.tdsb.on.ca,0024E841F546,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.249.130.27,C-JQ5C3H1.tdsb.on.ca,00219B4D5C74,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.253.2.113,C-7J8GVD1.tdsb.on.ca,001AA067C62F,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.204.18.6,C-CPKRGQ1.tdsb.on.ca,782BCB927D8B,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.204.18.95,C-7GPHKM1.tdsb.on.ca,B8AC6FA2F826,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.224.50.14,C-3GS7DP1.tdsb.on.ca,782BCB802126,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.242.2.100,C-4P16PJ1.tdsb.on.ca,00219B2B8863,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.243.98.2,W7488006.s07488.uk.wal-mart.com,0022191F74D5,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.249.2.113,C-5S8J0F1.tdsb.on.ca,001AA0DAFD7C,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.64.194.42,C-1TZ6VR1.tdsb.on.ca,180373C5A501,0,us-west-2,0x020C020A00000A40C0010A000000,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.204.50.3,4KBXRL1.tdsb.on.ca,0026B98E729E,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.219.105.191,NT-iMac-08.tdsb.on.ca,34159E3B07DE,0,us-west-2,,
,Renew,,true,11,0,dhcp.log,10.228.34.18,C-1CQ1R91.tdsb.on.ca,00137210472B,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.237.18.160,Thistletown-CI-L1-AP2702-Lib1.tdsb.on.ca,84B8029CC078,0,us-west-2,,Cisco AP c2700
,Renew,,true,11,0,dhcp.log,10.199.34.4,C-1Y417L1.tdsb.on.ca,0024E841EA82,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.22.50.57,C-2Q3GMM1.tdsb.on.ca,B8AC6FAC3741,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.235.2.10,C-1WQN62S.tdsb.on.ca,B8AC6F865BC6,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.66.66.31,C-2MW11L1.tdsb.on.ca,0024E83E835E,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.81.194.23,C-DG75VG1.tdsb.on.ca,002170259F54,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.1.202.15,C-8NHMRH1.tdsb.on.ca,00219B70F47C,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.197.2.13,C-915QHL1.tdsb.on.ca,0024E841D5DC,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.207.98.111,C-FBRMBK1.tdsb.on.ca,0023AE971045,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.209.51.180,S-F8PNSF1.tdsb.on.ca,BC305BB551A2,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.216.2.139,C-11Q4CK1.tdsb.on.ca,0023AE9C0A11,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.22.2.9,C-89V7BY1.tdsb.on.ca,B8CA3A9FB68F,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.222.2.231,C-1ZZZ7F1.tdsb.on.ca,001AA07E7C80,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.226.50.62,C-D3Q8HQ1.tdsb.on.ca,782BCB82E77B,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.202.34.8,C-72KGZF1.tdsb.on.ca,001E4F90E5AE,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.226.2.24,C-JH70X81.tdsb.on.ca,00142239FB53,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.231.130.29,C-3L1VMN1.tdsb.on.ca,842B2BA5979C,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,192.168.140.44,Tech-PC.tdsb.on.ca,7071BC9FD84A,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.199.34.4,C-1Y417L1.tdsb.on.ca,0024E841EA82,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.215.50.54,C-18CDCF1.tdsb.on.ca,001E4FA60691,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.219.2.104,C-6B0JCF1.tdsb.on.ca,001E4FA16AC9,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.229.2.177,C-1FZM3G1.tdsb.on.ca,001EC96CFC23,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.242.98.12,C-4JS18J1.tdsb.on.ca,0022192BB009,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.253.2.35,C-92PJ0F1.tdsb.on.ca,001AA0D8C1FF,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.192.2.151,C-4JLMGH1.tdsb.on.ca,0021703076B1,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.219.98.72,NT-iMac-08.tdsb.on.ca,D83062521557,0,us-west-2,,
,Renew,,true,11,0,dhcp.log,10.237.2.99,C-CF6FPJ1.tdsb.on.ca,0023AE7F3E5C,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.66.66.5,C-1MW11L1.tdsb.on.ca,0024E83E846B,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.100.194.26,C-FVH5JN1.tdsb.on.ca,B8AC6F45766D,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.22.2.9,C-89V7BY1.tdsb.on.ca,B8CA3A9FB68F,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.22.34.72,C-47YXYB1.tdsb.on.ca,0013722536CB,0,us-west-2,,MSFT 5.0
,Renew,,true,11,0,dhcp.log,10.221.18.60,SL-5CG447298L.tdsb.on.ca,ECB1D79706A3,0,us-west-2,,MSFT 5.0
