CacheCacheStatus,CacheReserveUsed,CacheResponseBytes,CacheResponseStatus,CacheTieredFill,ClientASN,ClientCountry,ClientDeviceType,ClientIP,ClientIPClass,ClientMTLSAuthCertFingerprint,ClientMTLSAuthStatus,ClientRegionCode,ClientRequestBytes,ClientRequestHost,ClientRequestMethod,ClientRequestPath,ClientRequestProtocol,ClientRequestReferer,ClientRequestScheme,ClientRequestSource,ClientRequestURI,ClientRequestUserAgent,ClientSSLCipher,ClientSSLProtocol,ClientSrcPort,ClientTCPRTTMs,ClientXRequestedWith,ContentScanObjResults,ContentScanObjTypes,EdgeCFConnectingO2O,EdgeColoCode,EdgeColoID,EdgeEndTimestamp,EdgePathingOp,EdgePathingSrc,EdgePathingStatus,EdgeRateLimitAction,EdgeRateLimitID,EdgeRequestHost,EdgeResponseBodyBytes,EdgeResponseBytes,EdgeResponseCompressionRatio,EdgeResponseContentType,EdgeResponseStatus,EdgeServerIP,EdgeStartTimestamp,EdgeTimeToFirstByteMs,FirewallMatchesActions,FirewallMatchesRuleIDs,FirewallMatchesSources,OriginDNSResponseTimeMs,OriginIP,OriginRequestHeaderSendDurationMs,OriginResponseBytes,OriginResponseDurationMs,OriginResponseHTTPExpires,OriginResponseHTTPLastModified,OriginResponseHeaderReceiveDurationMs,OriginResponseStatus,OriginResponseTime,OriginSSLProtocol,OriginTCPHandshakeDurationMs,OriginTLSHandshakeDurationMs,ParentRayID,RayID,SecurityLevel,SmartRouteColoID,UpperTierColoID,WAFAction,WAFAttackScore,WAFFlags,WAFMatchedVar,WAFProfile,WAFRCEAttackScore,WAFRuleID,WAFRuleMessage,WAFSQLiAttackScore,WAFXSSAttackScore,WorkerCPUTime,WorkerStatus,WorkerSubrequest,WorkerSubrequestCount,WorkerWallTimeUs,ZoneName,cloudflare,dataSource.category,dataSource.name,dataSource.vendor,message,session,severity,thread,timestamp
hGdfHnZ,DfZGV,3871,244,False,957826589073152541,us,hVGwVGY,198.51.100.4,noRecord,,GdwdGXd,OR,1642,ns.example.com:443,POST,/oauth2/v1/token,HTTP/1.1,https://www.synaptogen.synapse,https,VGVifZZ,/api/v1/categories,Apache-HttpClient/4.5.13 (Java/11.0.20.1),DHE-RSA-AES256-GCM-SHA384,TLSv1.2,11226,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,99,1362,0.75,application/json,200,192.168.0.9,2426-42-26V26:41:24G,212,[GwnY],42d0d22a-7f8a-4966-9754-257b6e525eb4,[KnfVXfZZlGGVGH],4,172.16.0.5,4,4,266,,,241,244,266444444,VhVp2.2,4,4,4,46f14122611441VK,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/stats,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3756,244,False,273750333259523741,us,hVGwVGY,172.16.0.6,noRecord,,GdwdGXd,OR,2111,na.acme.cloud:443,PUT,/audit/logs/system,HTTP/1.1,https://www.synaptogen.synapse,https,VGVifZZ,/api/v1/users,Apache-HttpClient/4.5.13 (Java/11.0.20.1),CHACHA20-POLY1305-SHA256,TLSv1.2,61461,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,0,1188,1,application/json,200,192.168.0.5,2426-42-26V26:41:24G,212,[GwnY],c7f9b4e2-c8d2-496e-a43b-6d883f3b2569,[KnfVXfZZlGGVGH],4,192.0.2.2,4,4,261,,,46,244,261444444,VhVp2.2,4,4,4,46f1412244h241VK,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/orders,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3856,244,False,1515873019366026880,us,hVGwVGY,192.168.0.4,unknown,,GdwdGXd,,1161,ns.example.com:443,POST,/audit/logs/system,HTTP/1.1,https://www.innovoid.space,https,VGVifZZ,/api/v1/stats,Apache-HttpClient/4.5.13 (Java/11.0.20.1),RC4-SHA,TLSv1.3,14211,2,,[],[],DfZGV,KiV,112,2426-42-26V26:41:24G,XZ,HfZfG,GdwdGXd,,4,ns.example.com:443,17,1249,1,application/json,200,192.0.2.1,2426-42-26V26:41:24G,12,[GwnY],5f4bca98-5b6d-4019-b3e3-ee54108c20fc,[KnfVXfZZlGGVGH],4,198.51.100.5,4,4,21,,,22,244,21444444,VhVp2.2,4,4,4,46f141224iK21i64,GKK,111,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/notifications,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3766,244,False,1229878549335981762,us,hVGwVGY,8.8.8.8,noRecord,,GdwdGXd,OH,2616,na.example.cloud:443,PUT,/security/logs/authentication-failures,HTTP/1.1,https://www.innovoid.space,https,VGVifZZ,/api/v1/reviews,Apache-HttpClient/4.5.13 (Java/11.0.19),CHACHA20-POLY1305-SHA256,TLSv1.2,22611,11,,[],[],DfZGV,YMV,622,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,0,1188,1,application/json,200,192.168.0.1,2426-42-26V26:41:24G,144,[GwnY],c4f78908-3834-4e96-8d5b-5a9b4b671951,[KnfVXfZZlGGVGH],4,192.168.1.1,2,4,211,,,261,244,211444444,VhVp2.2,4,4,4,46f1412KiV1K22V4,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/categories,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3708,244,False,683006993006993165,us,hVGwVGY,192.0.2.4,noRecord,,GdwdGXd,OH,2212,na.example.cloud:443,GET,/audit/logs/access,HTTP/1.1,https://www.imaginariumlabs.io,https,VGVifZZ,/api/v1/reviews,Apache-HttpClient/4.5.13 (Java/11.0.19),AES128-SHA,TLSv1.2,11121,11,,[],[],DfZGV,YMV,26,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,15,1165,1,,200,192.0.2.6,2426-42-26V26:41:24G,244,[GwnY],b68c8b07-e684-4a23-9c7f-d927c6f23f19,[KnfVXfZZlGGVGH],4,172.16.0.2,4,4,12,,,61,244,12444444,VhVp2.2,4,4,4,46f14126K1V1V262,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/stats,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2490,244,False,1218395085905671888,us,hVGwVGY,192.0.2.6,noRecord,,GdwdGXd,OR,1244,na.acme.cloud:443,POST,/security/logs/intrusion-detection,HTTP/1.1,https://www.quantalin.analytics,https,VGVifZZ,/api/v1/stats,Apache-HttpClient/4.5.13 (Java/11.0.20.1),RC4-SHA,TLSv1.3,14246,10,,[],[],DfZGV,Vei,162,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,20,1251,1,application/json,200,192.168.0.5,2426-42-26V26:41:24G,241,[GwnY],0eaf3430-0ea6-48f4-9604-e0a2f07e5b6d,[KnfVXfZZlGGVGH],4,192.0.2.9,4,4,41,,,46,244,41444444,VhVp2.2,4,4,4,46f141211K6K241V,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/orders,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2462,244,False,136688889887888772,us,hVGwVGY,198.51.100.1,noRecord,,GdwdGXd,,6411,na.example.cloud:443,POST,/oauth2/v1/token,HTTP/1.1,https://www.ideapalooza.foundation,https,VGVifZZ,/api/v1/reviews,Apache-HttpClient/4.5.13 (Java/11.0.20.1),CHACHA20-POLY1305-SHA256,TLSv1.3,61442,2,,[],[],DfZGV,iVh,141,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,2,1230,1,application/json,200,203.0.113.9,2426-42-26V26:41:24G,11,[GwnY],63547fc9-049d-4e7e-8b3f-68e5b18a0e44,[KnfVXfZZlGGVGH],4,192.0.2.4,4,4,14,,,14,244,14444444,VhVp2.2,4,4,4,46f141264h221iZ6,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/auth,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2597,244,False,1515873019366026880,us,hVGwVGY,192.168.0.4,noRecord,,GdwdGXd,OH,2144,na.example.cloud:443,GET,/security/logs/authorization,HTTP/1.1,https://www.imaginariumlabs.io,https,VGVifZZ,/api/v1/orders,Apache-HttpClient/4.5.13 (Java/11.0.19),ECDHE-RSA-DES-CBC3-SHA,TLSv1.2,14144,11,,[],[],DfZGV,YMV,111,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,111,1374,1.43,application/json,200,172.16.0.4,2426-42-26V26:41:24G,246,[GwnY],f073c7e0-8646-4f9a-90a2-1f02c051b289,[KnfVXfZZlGGVGH],4,192.168.0.4,4,4,11,,,11,244,11444444,VhVp2.2,4,4,4,46f1412161412161,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/orders,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2377,244,False,683065370766154306,us,hVGwVGY,198.51.100.4,noRecord,,GdwdGXd,OH,2226,na.acme.cloud:443,GET,/security/logs/intrusion-detection,HTTP/1.1,https://www.quantalin.analytics,https,VGVifZZ,/api/v1/products,Apache-HttpClient/4.5.13 (Java/11.0.19),DHE-RSA-AES256-GCM-SHA384,TLSv1.2,14144,11,,[],[],DfZGV,YMV,111,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,15,1165,1,,200,203.0.113.9,2426-42-26V26:41:24G,224,[GwnY],4e09f1c4-2999-451c-9426-15a9e254e23d,[KnfVXfZZlGGVGH],4,172.16.0.4,4,4,246,,,241,244,246444444,VhVp2.2,4,4,4,46f141262f162161,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/settings,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2418,244,False,1218395085905671888,us,hVGwVGY,10.0.0.7,noRecord,,GdwdGXd,OH,2661,sw.example.cloud:443,PUT,/oauth2/v1/token,HTTP/1.1,https://www.intellisphere.smart,https,VGVifZZ,/api/v1/categories,Apache-HttpClient/4.5.13 (Java/11.0.19),ECDHE-RSA-DES-CBC3-SHA,TLSv1.2,14144,11,,[],[],DfZGV,YMV,111,2426-42-26V26:41:22G,XZ,HfZfG,df,,4,ns.example.com:443,0,1188,1,application/json,200,172.16.0.4,2426-42-26V26:41:24G,12,[GwnY],6ad8316b-9a4a-4bf4-bf97-20171764e00a,[KnfVXfZZlGGVGH],4,8.8.8.8,4,4,61,,,61,244,61444444,VhVp2.2,4,4,4,46f141211ih62161,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/products,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3939,244,False,1092592592592592452,us,hVGwVGY,198.51.100.9,noRecord,,GdwdGXd,RI,1161,ns.example.com:443,GET,/security/logs/authorization,HTTP/1.1,https://www.intellisphere.smart,https,VGVifZZ,/api/v1/settings,python-requests/2.31.0,ECDHE-RSA-DES-CBC3-SHA,TLSv1.3,16112,8,,[],[],DfZGV,eDM,146,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,1418,2670,0,application/json,200,10.0.0.2,2426-42-26V26:41:24G,62,[GwnY],04c6f792-cda4-4f9b-95e8-d0edf8dfbe5a,[KnfVXfZZlGGVGH],4,198.51.100.9,4,4,24,,,21,244,24444444,VhVp2.2,4,4,4,46f141221VK6Z62K,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/users,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2488,244,False,546543731354084447,es,hVGwVGY,192.168.0.5,noRecord,,GdwdGXd,MD,2442,ns.example.com:443,POST,/audit/logs/system,HTTP/1.1,https://www.ideapalooza.foundation,https,VGVifZZ,/api/v1/stats,Apache-HttpClient/4.5.13 (Java/11.0.18),DHE-RSA-AES256-GCM-SHA384,TLSv1.3,61111,105,,[],[],DfZGV,MiV,64,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,17,1248,1,application/json,200,192.0.2.4,2426-42-26V26:41:24G,16,[GwnY],06de8ec4-8f47-45d8-92a8-6621d3e6cdd5,[KnfVXfZZlGGVGH],4,203.0.113.4,4,4,61,,,61,244,61444444,VhVp2.2,4,4,4,46f141246h611V11,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/metadata,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2476,244,False,957826589073152541,us,hVGwVGY,203.0.113.1,noRecord,,GdwdGXd,OH,6441,na.example.cloud:443,POST,/security/logs/authorization,HTTP/1.1,https://www.synaptogen.synapse,https,VGVifZZ,/api/v1/reviews,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AEAD-CHACHA20-POLY1305-SHA256,TLSv1.3,62421,10,,[],[],DfZGV,YMV,111,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,2,1231,1,application/json,200,1.1.1.1,2426-42-26V26:41:24G,16,[GwnY],a3e3c25e-5a6a-4ee5-845a-5f181a1d3a09,[KnfVXfZZlGGVGH],4,172.16.0.5,4,4,64,,,64,244,64444444,VhVp2.2,4,4,4,46f14122KZf22164,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/products,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3888,244,False,1092592592592592452,us,hVGwVGY,172.16.0.1,noRecord,,GdwdGXd,OH,6412,sw.example.cloud:443,POST,/audit/logs/access,HTTP/1.1,https://www.intellisphere.smart,https,VGVifZZ,/api/v1/users,Apache-HttpClient/4.5.13 (Java/11.0.19),AES256-SHA256,TLSv1.2,11121,12,,[],[],DfZGV,YMV,111,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,sw.example.cloud:443,113,1376,0.86,application/json,200,198.51.100.7,2426-42-26V26:41:24G,212,[GwnY],8f03b7f1-f632-4a98-832c-99d1460b33ea,[KnfVXfZZlGGVGH],4,10.0.0.5,4,4,226,,,12,244,226444444,VhVp2.2,4,4,4,46f141224fV462Kf,GKK,111,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/products,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3870,244,False,273750333259523741,us,hVGwVGY,198.51.100.7,noRecord,,GdwdGXd,OR,1614,ns.example.com:443,POST,/oauth2/v1/authorize,HTTP/1.1,https://www.disruptionista.rebel,https,VGVifZZ,/api/v1/metadata,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES256-SHA256,TLSv1.2,11616,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,99,1362,0.75,application/json,200,172.16.0.4,2426-42-26V26:41:24G,266,[GwnY],f719864a-d489-4483-b8a4-c235cf6f32e1,[KnfVXfZZlGGVGH],4,172.16.0.4,2,4,261,,,46,244,261444444,VhVp2.2,4,4,4,46f141242K114fhh,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/stats,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3868,244,False,151587301936602688,us,hVGwVGY,192.168.0.4,noRecord,,GdwdGXd,OR,1646,ns.example.com:443,POST,/security/logs/authorization,HTTP/1.1,https://www.quantalin.analytics,https,VGVifZZ,/api/v1/metadata,Apache-HttpClient/4.5.13 (Java/11.0.20.1),ECDHE-RSA-AES128-GCM-SHA256,TLSv1.2,16111,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,99,1362,0.75,application/json,200,8.8.8.8,2426-42-26V26:41:24G,266,[GwnY],8b201ded-12c1-4a3b-8a36-df548fa0a745,[KnfVXfZZlGGVGH],4,192.168.0.5,4,4,262,,,42,244,262444444,VhVp2.2,4,4,4,46f1412414414fhh,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/reviews,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3870,244,False,410370370370370359,us,hVGwVGY,172.16.0.3,noRecord,,GdwdGXd,OR,1614,ns.example.com:443,POST,/security/logs/authorization,HTTP/1.1,https://www.intellisphere.smart,https,VGVifZZ,/api/v1/reviews,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES256-SHA256,TLSv1.2,12611,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,99,1362,0.75,application/json,200,10.0.0.2,2426-42-26V26:41:24G,266,[GwnY],6ad8316b-9a4a-4bf4-bf97-20171764e00a,[KnfVXfZZlGGVGH],4,192.0.2.5,4,4,211,,,11,244,211444444,VhVp2.2,4,4,4,46f141241Kh44fhh,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/categories,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3866,244,False,1076256770860691142,us,hVGwVGY,192.0.2.9,noRecord,,GdwdGXd,OR,1612,ns.example.com:443,POST,/oauth2/v1/introspect,HTTP/1.1,https://www.awesomium.awesome,https,VGVifZZ,/api/v1/products,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES256-GCM-SHA384,TLSv1.2,16111,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,99,1362,0.75,application/json,200,192.0.2.3,2426-42-26V26:41:24G,14,[GwnY],6a271f0d-af67-4e3b-9dfe-39909bb3e376,[KnfVXfZZlGGVGH],4,198.51.100.3,4,4,12,,,14,244,12444444,VhVp2.2,4,4,4,46f141224i214fhh,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/stats,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3870,244,False,546543731354084447,us,hVGwVGY,192.168.0.9,noRecord,,GdwdGXd,OR,1614,na.acme.cloud:443,POST,/audit/logs/access,HTTP/1.1,https://www.quantalin.analytics,https,VGVifZZ,/api/v1/notifications,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES128-SHA,TLSv1.2,12611,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,99,1362,0.75,application/json,200,203.0.113.3,2426-42-26V26:41:24G,224,[GwnY],8c13d7a2-cf6a-417c-af0a-4c3c7e6e0d42,[KnfVXfZZlGGVGH],4,10.0.0.9,4,4,241,,,62,244,241444444,VhVp2.2,4,4,4,46f141224i214fhh,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/reviews,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3873,244,False,1076256770860691142,us,hVGwVGY,10.0.0.7,noRecord,,GdwdGXd,OR,1614,na.example.cloud:443,POST,/security/logs/authentication,HTTP/1.1,https://www.flimflam.biz,https,VGVifZZ,/api/v1/metadata,Apache-HttpClient/4.5.13 (Java/11.0.20.1),RC4-SHA,TLSv1.2,12611,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:22G,XZ,HfZfG,df,,4,na.acme.cloud:443,99,1362,0.75,application/json,200,10.0.0.9,2426-42-26V26:41:24G,164,[GwnY],d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,[KnfVXfZZlGGVGH],4,172.16.0.8,4,4,111,,,611,244,111444444,VhVp2.2,4,4,4,46f141216iV14fhh,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/categories,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3434,646,False,957826589073152541,us,hVGwVGY,198.51.100.6,unknown,,GdwdGXd,NJ,2166,na.acme.cloud:443,GET,/audit/logs/network,HTTP/1.1,https://www.ideapalooza.foundation,https,VGVifZZ,/api/v1/products,Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.155 Safari/537.36,AES256-GCM-SHA384,TLSv1.3,64114,2,,[],[],DfZGV,eDM,614,2426-42-26V26:41:24G,XZ,HfZfG,GdwdGXd,,4,ns.example.com:443,942,1245,1,text/html,404,10.0.0.5,2426-42-26V26:41:24G,61,[],d22f6f8c-2a34-4fc2-9a08-17f442e3d86d,[],4,198.51.100.2,4,4,24,,,6,646,24444444,VhVp2.2,2,6,4,46f1412224i1626f,HVh,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/settings,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2550,244,False,1218395085905671888,us,hVGwVGY,10.0.0.1,noRecord,,GdwdGXd,VA,1111,na.example.cloud:443,POST,/audit/logs/network,HTTP/1.1,https://www.intellisphere.smart,https,VGVifZZ,/api/v1/orders,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES128-SHA,TLSv1.2,26411,2,,[],[],DfZGV,KiV,116,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,sw.example.cloud:443,113,1376,0.86,application/json,200,192.168.0.6,2426-42-26V26:41:24G,211,[GwnY],c7f9b4e2-c8d2-496e-a43b-6d883f3b2569,[KnfVXfZZlGGVGH],4,10.0.0.6,4,4,224,,,224,244,224444444,VhVp2.2,4,4,4,46f1412Kif4Z1K12,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/orders,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2463,244,False,136688889887888772,us,hVGwVGY,192.168.1.1,noRecord,,GdwdGXd,WA,6211,sw.example.cloud:443,POST,/audit/logs/system,HTTP/1.1,https://www.awesomium.awesome,https,VGVifZZ,/api/v1/stats,Apache-HttpClient/4.5.13 (Java/11.0.19),RC4-SHA,TLSv1.3,26214,5,,[],[],DfZGV,Vei,162,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,2,1230,1,application/json,200,203.0.113.3,2426-42-26V26:41:24G,141,[GwnY],8b201ded-12c1-4a3b-8a36-df548fa0a745,[KnfVXfZZlGGVGH],4,172.16.0.3,4,4,162,,,162,244,162444444,VhVp2.2,4,4,4,46f1412214f114i2,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/settings,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2544,244,False,410370370370370359,au,hVGwVGY,172.16.0.3,noRecord,,GdwdGXd,NSW,6212,sw.example.cloud:443,POST,/oauth2/v1/introspect,HTTP/1.1,https://www.synaptogen.synapse,https,VGVifZZ,/api/v1/notifications,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES256-SHA256,TLSv1.2,2211,2,,[],[],DfZGV,VwV,611,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,sw.example.cloud:443,113,1376,0.86,application/json,200,198.51.100.6,2426-42-26V26:41:24G,246,[GwnY],d22f6f8c-2a34-4fc2-9a08-17f442e3d86d,[KnfVXfZZlGGVGH],4,198.51.100.6,4,4,244,,,244,244,244444444,VhVp2.2,4,4,4,46f141226hf2ffV2,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/notifications,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2468,244,False,1218395085905671888,us,hVGwVGY,203.0.113.9,noRecord,,GdwdGXd,VA,6264,na.example.cloud:443,POST,/audit/logs/network,HTTP/1.1,https://www.synaptogen.synapse,https,VGVifZZ,/api/v1/products,Apache-HttpClient/4.5.13 (Java/11.0.19),AES128-SHA,TLSv1.3,11614,2,,[],[],DfZGV,KiV,26,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,2,1231,1,application/json,200,192.0.2.2,2426-42-26V26:41:24G,61,[GwnY],cc17f250-7e74-4030-b965-e731d84396db,[KnfVXfZZlGGVGH],4,198.51.100.2,4,4,16,,,11,244,16444444,VhVp2.2,4,4,4,46f141211hVK4f1K,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/notifications,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2443,244,False,1061718373779981336,us,hVGwVGY,192.0.2.8,noRecord,,GdwdGXd,,2164,na.example.cloud:443,PUT,/security/logs/intrusion-detection,HTTP/1.1,https://www.ideapalooza.foundation,https,VGVifZZ,/api/v1/orders,Apache-HttpClient/4.5.13 (Java/11.0.20.1),DHE-RSA-CHACHA20-POLY1305,TLSv1.2,11614,9,,[],[],DfZGV,YMV,111,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,0,1188,1,application/json,200,192.0.2.4,2426-42-26V26:41:24G,61,[GwnY],8c13d7a2-cf6a-417c-af0a-4c3c7e6e0d42,[KnfVXfZZlGGVGH],4,10.0.0.9,4,4,61,,,61,244,61444444,VhVp2.2,4,4,4,46f14126144h64i2,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/settings,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
