Action,Application,Bytes,Bytes_Received,Bytes_Sent,Category,Content-Threat_Type,Destination_IP,Destination_Port,Destination_User,Destination_Zone,Direction,Elapsed_Time,Flags,Inbound_Interface,Log_Action,NAT_Destination_IP,NAT_Destination_Port,NAT_Source_IP,NAT_Source_Port,Outbound_Interface,Packets,Protocol,Session_ID,Source_IP,Source_User,Source_Port,Source_Zone,Traffic,Rule_Name
allow,dns,242,242,242,any,,172.17.1.252,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,91381,172.21.1.211,horry\jfoxworth,61601,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,188,188,188,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,109950,172.24.10.103,,1517,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,196,196,196,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,36543,172.24.10.103,,1518,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,253,253,253,any,,172.21.23.65,161,,VAdmin-Building,,0,0x0,ethernet1/14,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/18,2,udp,102513,172.24.16.117,,52014,VAdmin-ITConn,true,Admin_Outbound
allow,snmp,179,179,179,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,110713,172.24.10.103,,1527,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,188,188,188,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,100046,172.24.10.103,,1531,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,102509,172.21.31.129,,64969,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,118511,172.21.31.129,,58736,VPlant-Building,true,Plant Inbound
allow,snmp,181,181,181,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,110248,172.24.10.103,,1535,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,179,179,179,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,91802,172.24.10.103,,1538,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,181,181,181,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,88913,172.24.10.103,,1546,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,182,182,182,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,101614,172.24.10.103,,1548,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,7461,7461,7461,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,97540,172.24.16.203,,4934,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,7442,7442,7442,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,15,tcp,118101,172.24.16.201,,4914,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,5819,5819,5819,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,14,tcp,108387,172.24.16.203,,4936,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2617,2617,2617,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,93975,172.24.16.201,,4913,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2274,2274,2274,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,98008,172.24.16.203,,4938,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,5591,5591,5591,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,13,tcp,98059,172.24.16.203,,4937,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1749,1749,1749,web-advertisements,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,10,tcp,106564,172.24.16.201,,4909,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,34508,34508,34508,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,38,tcp,105248,172.24.16.201,,4915,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,16796,16796,16796,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,29,tcp,109562,172.24.16.201,,4908,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,7726,7726,7726,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,13,tcp,94546,172.24.16.201,,4907,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,182,182,182,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,98812,172.24.10.103,,1553,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,182,182,182,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,95347,172.24.10.103,,1560,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,181,181,181,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,104651,172.24.10.103,,1562,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,181,181,181,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,95734,172.24.10.103,,1563,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,4524,4524,4524,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,90102,172.24.16.203,,4939,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1423,1423,1423,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,95507,172.24.16.203,,4941,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1424,1424,1424,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,102074,172.24.16.201,,4919,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1359,1359,1359,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,98432,172.24.16.201,,4917,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1629,1629,1629,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,92571,172.24.16.201,,4918,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,5767,5767,5767,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,14,tcp,68952,172.24.16.203,,4933,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,10085,10085,10085,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,18,tcp,96311,172.24.16.201,,4911,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,26298,26298,26298,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,31,tcp,104050,172.24.16.203,,4932,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,31675,31675,31675,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,35,tcp,109757,172.24.16.201,,4916,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,6836,6836,6836,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,90877,172.24.16.203,,4943,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,3534,3534,3534,internet-portals,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,81565,172.24.16.203,,4942,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,7735,7735,7735,shopping,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,14,tcp,89528,172.24.16.203,,4940,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1395,1395,1395,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,104212,172.24.16.201,,4925,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,10266,10266,10266,unknown,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,20,tcp,94258,172.21.23.238,,2708,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,3841,3841,3841,internet-portals,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,15,tcp,95736,172.21.23.226,,3911,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,9916,9916,9916,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,15,tcp,101954,172.24.16.203,,4947,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2059,2059,2059,search-engines,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,105267,172.24.16.201,,4920,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2358,2358,2358,search-engines,,172.21.4.140,8080,,VPlant-ITConn,,0,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,13,tcp,81396,172.21.32.148,,2000,VPlant-Building,true,Plant Inbound
allow,http-proxy,31277,31277,31277,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,32,tcp,99500,172.24.16.201,,4923,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1365,1365,1365,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,93502,172.24.16.203,,4949,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,smtp,73489,73489,73489,any,,172.21.0.135,25,,CoreEth1-2_Zone,,0,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,86,tcp,111309,172.17.1.252,,25743,FWeth1-2_Zone,true,FWtoCore_Policy
allow,http-proxy,7247,7247,7247,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,101523,172.24.16.201,,4922,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,7199,7199,7199,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,93165,172.24.16.203,,4944,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,hp-jetdirect,421126,421126,421126,any,,172.21.21.71,9100,,VAdmin-Building,,3,0x0,ethernet1/14,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/18,418,tcp,90598,172.24.16.117,,51814,VAdmin-ITConn,true,Admin_Outbound
allow,google-analytics,1175,1175,1175,computer-and-internet-info,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,81058,172.24.16.203,,4946,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ldap,469,469,469,any,,172.21.1.212,389,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,80230,172.21.31.140,,2798,VPlant-Building,true,Plant Inbound
allow,ldap,472,472,472,any,,172.21.1.213,389,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,85605,172.21.31.145,,3870,VPlant-Building,true,Plant Inbound
allow,snmp,182,182,182,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,95415,172.24.10.103,,1399,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,89746,172.21.31.129,,52379,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,100752,172.21.31.129,,55822,VPlant-Building,true,Plant Inbound
allow,dns,219,219,219,any,,172.21.1.211,53,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,2,udp,89850,172.21.21.226,,64518,VAdmin-Building,true,Admin_Inbound
allow,snmp,192,192,192,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,98410,172.24.10.103,,1428,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,192,192,192,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,84241,172.24.10.103,,1437,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,192,192,192,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,84616,172.24.10.103,,1447,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,189,189,189,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,89969,172.24.10.103,,1457,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,189,189,189,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,105290,172.24.10.103,,1464,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,189,189,189,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,92645,172.24.10.103,,1469,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,192,192,192,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,99887,172.24.10.103,,1473,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,192,192,192,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,106367,172.24.10.103,,1477,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,191,191,191,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,105327,172.24.10.103,,1479,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,192,192,192,any,,66.153.203.110,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,94558,172.24.10.103,,1478,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,27032,27032,27032,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,30,tcp,83397,172.24.16.201,,4905,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2300,2300,2300,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,93341,172.24.16.201,,4906,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1185,1185,1185,search-engines,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,87116,172.24.16.203,,4927,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1426,1426,1426,search-engines,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,136924,172.21.23.226,,3908,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,5773,5773,5773,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,14,tcp,87874,172.24.16.201,,4904,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,3043,3043,3043,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,10,tcp,95554,172.24.16.203,,4930,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,7450,7450,7450,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,13,tcp,114668,172.24.16.203,,4931,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,12089,12089,12089,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,17,tcp,81889,172.24.16.203,,4928,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,312,312,312,any,,172.21.1.211,0,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,4,icmp,104433,172.21.21.182,,0,VAdmin-Building,true,Admin_Inbound
allow,icmp,148,148,148,any,,172.21.3.11,0,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,2,icmp,90955,172.24.10.20,,0,VAdmin-Building,true,Admin_Inbound
allow,ping,2128,2128,2128,any,,10.133.65.31,0,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,28,icmp,96355,172.21.22.198,,0,VAdmin-Building,true,Admin_Inbound
allow,ping,780,780,780,any,,172.24.10.20,0,,VAdmin-Building,,0,0x0,ethernet1/14,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/18,10,icmp,80356,172.24.10.109,,0,VAdmin-ITConn,true,Admin_Outbound
allow,http-proxy,11439,11439,11439,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,17,tcp,83550,172.24.16.203,,4929,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,5201,5201,5201,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,13,tcp,98912,172.24.16.203,,4922,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,5874,5874,5874,unknown,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,15,tcp,101172,172.21.23.238,,2707,VAdmin-Building,true,Admin_Inbound
allow,dns,248,248,248,any,,172.17.1.252,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,95769,172.21.1.211,horry\jfoxworth,52125,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,182,182,182,any,,66.153.203.168,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,89744,172.24.10.103,,1655,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,182,182,182,any,,66.153.203.175,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,101459,172.24.10.103,,1657,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,248,248,248,any,,172.17.1.253,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,104137,172.21.1.212,horry\jfoxworth,59401,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,458,458,458,any,,172.17.1.252,53,,FWeth1-2_Zone,,1,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,87410,172.21.1.211,horry\jfoxworth,57924,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,280,280,280,any,,66.153.203.110,161,,FWeth1-2_Zone,,1,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,3,udp,36074,172.24.10.103,,1483,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,incomplete,124,124,124,any,,98.139.60.183,5050,,CoreEth1-2_Zone,,3,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,2,tcp,117101,172.21.131.195,,3171,FWeth1-2_Zone,true,FWtoCore_Policy
allow,incomplete,124,124,124,any,,98.139.60.183,5050,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,tcp,111843,172.21.131.195,horry\kadams,3171,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,incomplete,8316,8316,8316,any,,10.10.100.50,9100,,CoreEth1-2_Zone,,3,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,126,tcp,101976,172.24.16.117,,51817,FWeth1-2_Zone,true,FWtoCore_Policy
allow,incomplete,8588,8588,8588,any,,10.10.100.50,9100,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,130,tcp,88267,172.24.16.117,,51817,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,1638,1638,1638,any,,192.168.76.162,162,,CoreEth1-2_Zone,,53,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,18,udp,74119,10.133.130.181,,1026,FWeth1-2_Zone,true,FWtoCore_Policy
allow,snmp,1746,1746,1746,any,,192.168.76.162,162,,CoreEth1-2_Zone,,53,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,18,udp,81542,10.133.135.101,,1035,FWeth1-2_Zone,true,FWtoCore_Policy
allow,snmp,1728,1728,1728,any,,192.168.76.162,162,,CoreEth1-2_Zone,,53,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,18,udp,1074,10.133.65.172,,1034,FWeth1-2_Zone,true,FWtoCore_Policy
allow,snmp,1638,1638,1638,any,,192.168.76.162,162,,CoreEth1-2_Zone,,53,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,18,udp,89537,10.133.83.241,,1026,FWeth1-2_Zone,true,FWtoCore_Policy
allow,snmp,1638,1638,1638,any,,192.168.76.162,162,,CoreEth1-2_Zone,,53,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,18,udp,92156,10.133.98.198,,1026,FWeth1-2_Zone,true,FWtoCore_Policy
allow,snmp,1638,1638,1638,any,,192.168.76.162,162,,CoreEth1-2_Zone,,53,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,18,udp,85994,10.133.3.70,,1026,FWeth1-2_Zone,true,FWtoCore_Policy
allow,snmp,1638,1638,1638,any,,192.168.76.162,162,,CoreEth1-2_Zone,,53,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,18,udp,93387,10.133.129.155,,1026,FWeth1-2_Zone,true,FWtoCore_Policy
allow,snmp,1638,1638,1638,any,,192.168.76.162,162,,CoreEth1-2_Zone,,53,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,18,udp,90622,10.133.130.169,,1026,FWeth1-2_Zone,true,FWtoCore_Policy
